species,order,family,pop,author,class,region,location,lon,lat,hybrid,island,habitat_type,doi_data,doi_paper,num_individuals,num_loci,gene_diversity,allelic_richness,global_fst,Ne,Ne_lower,Ne_upper,migratory_bird
Lasiurus_cinereus,Chiroptera,Vespertilionidae,Baerwald_Alberta_Laci,Baerwald,mammal,NorthAmerica,Canada_USA,-113.79666,49.58444,0,0,terrestrial,10.5061/dryad.4d3n1,10.1093/jmammal/gyv135,132,19,0.879602,6.514026,NA,1495.5,405.1,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Es5,Witsenburg,mammal,Europe,Spain,2.997,41.888,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,16,NA,0.426930183531746,2.8076130850001,0.0351884387510428,26,8.9,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Sk2,Witsenburg,mammal,Europe,Slovakia,20.185,48.614,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.418571428571428,2.72650832425945,0.0537743525376009,NA,35.8,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Es3,Witsenburg,mammal,Europe,Spain,2.932,41.956,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.406256073858115,2.73731036154186,0.0806493229979687,18.7,6.4,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Es4,Witsenburg,mammal,Europe,Spain,2.401,41.953,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.417301587301587,2.61885388355725,0.0566449650441232,28.9,9.4,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Fr1,Witsenburg,mammal,Europe,France,-0.747,44.887,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.372260880339112,2.56138631776768,0.154410461839988,15.7,4.4,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Es1,Witsenburg,mammal,Europe,Spain,0.842,41.086,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.432222222222222,2.8461259356526,0.0229152680924868,14.7,6.4,59.5,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Es2,Witsenburg,mammal,Europe,Spain,2.102,41.442,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.41015873015873,2.70608314367149,0.072792160393311,12.8,5.4,45.6,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Ch1,Witsenburg,mammal,Europe,Switzerland,6.512,46.789,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,17,NA,0.413016025105576,2.66474031264988,0.0679933296654039,NA,23.4,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Sk1,Witsenburg,mammal,Europe,Slovakia,20.157,48.519,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.422260495914342,2.83443416151356,0.0439389044362407,231.8,16,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Sk3,Witsenburg,mammal,Europe,Slovakia,20.952,48.624,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.40784548871676,2.75470866407606,0.0760388616934228,NA,19.6,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_It2,Witsenburg,mammal,Europe,Italy,11.73,44.276,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.454285714285714,2.91470776433295,-0.0269616242083375,20.3,7.9,490.7,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Si1,Witsenburg,mammal,Europe,Italy,15.117,36.741,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,16,NA,0.390459386135407,2.52342817155863,0.11833594175239,15.9,5.1,1893.3,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Pt2,Witsenburg,mammal,Europe,Portugal,-7.653,37.362,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,11,NA,0.426505312868949,2.70010142444906,0.0235956405372143,5.8,2.2,21.5,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_It3,Witsenburg,mammal,Europe,Italy,12.449,43.934,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.386349206349206,2.7806863444259,0.126616144890603,19.6,8.1,178.2,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Pt3,Witsenburg,mammal,Europe,Portugal,-8.676,37.8,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.445555555555556,2.88412287125074,-0.0072261632259969,NA,26.7,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Hr1,Witsenburg,mammal,Europe,Croatia,15.659,44.122,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,6,NA,0.371984126984127,2.57792207792208,0.112654529517972,3.4,1.2,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Hr3,Witsenburg,mammal,Europe,Croatia,16.157,43.858,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.422539682539682,3.02322038400428,0.044803688454719,13.3,5.8,46.5,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_It1,Witsenburg,mammal,Europe,Italy,10.781,43.895,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.400182342909616,2.75456673665779,0.0937858443898739,NA,19.9,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Pt4,Witsenburg,mammal,Europe,Portugal,-8.45,39.73,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.369206349206349,2.54334616622044,0.165369413728654,13.5,4.8,83.8,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Pt1,Witsenburg,mammal,Europe,Portugal,-8.166,37.232,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,11,NA,0.446280991735537,2.86501181260138,-0.0216770875486034,14.9,4.3,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Hr4,Witsenburg,mammal,Europe,Croatia,16.651,43.787,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,10,NA,0.427742504409171,2.89590492067272,0.0134409877803904,76.7,8.6,NA,NA
Miniopterus_schreibersii,Chiroptera,Vespertilionidae,Witsenburg_Hr2,Witsenburg,mammal,Europe,Croatia,16.37,44.001,0,0,terrestrial,10.5061/dryad.2m1p0,10.1111/mec.13071,15,NA,0.43952380952381,2.94416968529198,0.00640924617998373,110.1,15.6,NA,NA
Myotis_blythii,Chiroptera,Vespertilionidae,Afonso_LeBourg_blythii,Afonso,mammal,Europe,France,6.03,45.06,0,0,terrestrial,10.5061/dryad.g53d0,10.1371/journal.pone.0170534,12,NA,0.719381313131313,4.89765426756212,NA,11.7,5.5,33.3,NA
Myotis_daubentonii,Chiroptera,Vespertilionidae,Vesterinen_Lieto,Vesterinen,mammal,Europe,Finland,22.455278,60.559167,0,0,terrestrial,10.5061/dryad.343nd,10.1111/mec.13564,106,NA,0.731880321294723,4.5561403800516,NA,55.5,39,84.5,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Amarela,Razgour,mammal,Europe,Portugal,-7.228524129,38.21312107,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,20,NA,0.792874228395062,5.2125872687722,0.0566341978314445,3.8,1.8,14.8,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Entrimio,Razgour,mammal,Europe,Spain,-8.123736839,41.94107157,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,32,NA,0.814201931423611,5.50002345742126,0.0395448651804717,21.6,7.7,316.4,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Girona,Razgour,mammal,Europe,Spain,2.821264439,41.98085091,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,16,NA,0.69921875,4.25669187738637,0.163324442383879,NA,NA,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Segovia,Razgour,mammal,Europe,Spain,-4.108168006,40.94293451,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,32,NA,0.848926866319444,6.06838998840601,3.13770860373985e-05,57,15.6,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_La_Rioja,Razgour,mammal,Europe,Spain,-2.502504401,42.74921051,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,34,NA,0.833477508650519,5.6522899270469,0.0194184296660466,17.5,7.2,53.8,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Huelva,Razgour,mammal,Europe,Spain,-6.944926177,37.26294311,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,30,NA,0.825416666666667,5.48440092340908,0.0269655777149213,34.5,9.6,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Caceres,Razgour,mammal,Europe,Spain,-6.370109544,39.50122572,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,34,NA,0.832028215698044,5.8506209977842,0.0204416104505708,15,4,59,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Alacant,Razgour,mammal,Europe,Spain,-0.490205882,38.34585446,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,36,NA,0.846257716049383,5.90931614512816,0.0052074574525528,NA,41.2,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Ourense,Razgour,mammal,Europe,Spain,-7.863771576,42.33677514,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,28,NA,0.813616071428571,5.56773215829468,0.03971402099712,13.8,4.5,59.6,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Valencia,Razgour,mammal,Europe,Spain,-0.377313755,39.47716677,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,38,NA,0.845643008269247,5.95557119021927,0.00610481671516938,21.9,7,177,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Sevilla,Razgour,mammal,Europe,Spain,-5.986303087,37.39499131,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,32,NA,0.82265943877551,5.5464345868577,0.0304307954730549,470.4,14.6,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Granada,Razgour,mammal,Europe,Spain,-3.60011637,37.2028115,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,36,NA,0.838085033275463,5.91450009861465,0.0143770319771168,80.2,13.3,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Cadiz,Razgour,mammal,Europe,Spain,-6.283575919,36.9566132,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,22,NA,0.835485537190083,5.72526363794985,0.00898805561159999,257.5,12.1,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Preguica,Razgour,mammal,Europe,Portugal,-7.654649941,37.42553653,0,0,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,28,NA,0.78874362244898,5.18855387675868,0.0690702061283073,NA,35.5,NA,NA
Myotis_escalerai,Chiroptera,Vespertilionidae,Razgour_Illes_Balears,Razgour,mammal,Europe,Spain,2.777773216,39.39381429,0,1,terrestrial,10.5061/dryad.v1v47,10.1111/mec.13379,24,NA,0.783854166666667,5.27698469331284,0.0720290469373563,NA,12.4,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002183,Burns,mammal,NorthAmerica,Canada_USA,-62.172956,45.279792,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,70,9,0.778651,5.182201,0.022144,NA,148.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_5,Johnson,mammal,NorthAmerica,Canada_USA,-63.44285,44.99882,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,26,8,0.820388,5.929539,0.005003,NA,73.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_26,Johnson,mammal,NorthAmerica,Canada_USA,-65.03247,45.00883,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,70,8,0.829394,5.849883,0.007408,NA,NA,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_12,Davy,mammal,NorthAmerica,Canada_USA,-114.495734,50.330795,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,61,11,0.889629,7.03283,0.007152,465.8,70.2,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_20,Johnson,mammal,NorthAmerica,Canada_USA,-64.33528,44.80611,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,14,8,0.819205,5.956376,-0.017183,NA,14.2,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_25,Johnson,mammal,NorthAmerica,Canada_USA,-63.38333,45.66666,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,84,8,0.835271,6.008329,0.001065,784.8,85.6,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_14,Davy,mammal,NorthAmerica,Canada_USA,-113.824645,48.288631,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,39,11,0.883618,7.055832,0.009492,NA,66.7,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_13,Davy,mammal,NorthAmerica,Canada_USA,-113.976325,48.756624,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,25,11,0.872502,6.972614,0.013881,52,17.7,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_20,Davy,mammal,NorthAmerica,Canada_USA,-77.189839,45.262168,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,112,11,0.901938,7.26532,-0.00293,284,84.8,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_7,Johnson,mammal,NorthAmerica,Canada_USA,-70.91329,45.76799,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,61,8,0.840205,6.001815,-0.006868,368.7,66.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_8,Johnson,mammal,NorthAmerica,Canada_USA,-63.17977,45.57913,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,18,8,0.826656,6.094233,-0.013381,493.1,22.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_24,Johnson,mammal,NorthAmerica,Canada_USA,-63.54868,45.00692,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,19,8,0.792607,5.756792,0.02405,NA,52.6,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_9,Johnson,mammal,NorthAmerica,Canada_USA,-62.11658,45.25271,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,71,8,0.81981,5.903397,0.018971,NA,110.2,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_4,Davy,mammal,NorthAmerica,Canada_USA,-134.250529,62.260761,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,33,11,0.852851,6.253371,0.041585,49.2,25.6,170,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT001255,Burns,mammal,NorthAmerica,Canada_USA,-63.64657,45.513448,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,54,9,0.80038,5.356455,-0.007598,NA,146.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_3,Davy,mammal,NorthAmerica,Canada_USA,-136.27864,60.286276,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,51,11,0.86698,6.54158,0.031157,2306.4,88.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002131,Burns,mammal,NorthAmerica,Canada_USA,-64.169465,45.187734,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,60,9,0.790759,5.228445,0.005535,NA,NA,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_5,Davy,mammal,NorthAmerica,Canada_USA,-133.624543,60.27317,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,85,11,0.869238,6.588835,0.032334,319,102.4,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT003346,Burns,mammal,NorthAmerica,Canada_USA,-74.369907,45.572543,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,14,9,0.765824,5.355404,0.006217,NA,62.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_22,Johnson,mammal,NorthAmerica,Canada_USA,-63.71282,45.12785,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,33,8,0.817641,5.936704,0.012042,122.4,26.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_16,Davy,mammal,NorthAmerica,Canada_USA,-111.317837,51.156072,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,150,11,0.904927,7.289613,-0.004782,NA,447.1,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002093,Burns,mammal,NorthAmerica,Canada_USA,-63.46831,45.028374,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,25,9,0.783776,5.228037,0.002132,NA,69.7,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_17,Davy,mammal,NorthAmerica,Canada_USA,-98.525033,52.530971,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,59,11,0.887442,7.094697,0.009618,NA,341,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_8,Davy,mammal,NorthAmerica,Canada_USA,-127.890111,54.967369,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,24,11,0.856993,6.595941,0.030725,78.8,22.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_22,Davy,mammal,NorthAmerica,Canada_USA,-72.611599,48.56803,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,29,11,0.870337,6.934926,0.019722,139.5,28.1,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_9,Davy,mammal,NorthAmerica,Canada_USA,-120.698378,50.195221,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,52,11,0.884662,7.080951,0.011065,65.7,27.5,1211.4,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_16,Johnson,mammal,NorthAmerica,Canada_USA,-63.81196,45.26536,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,15,8,0.815906,5.927898,-0.004313,96.6,14.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_18,Johnson,mammal,NorthAmerica,Canada_USA,-63.37832,44.70531,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,27,8,0.817475,6.797286,0.001578,NA,123.4,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_10,Davy,mammal,NorthAmerica,Canada_USA,-115.769479,49.733914,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,27,11,0.883384,7.100909,0.000728,28.1,11.7,414.9,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_13,Johnson,mammal,NorthAmerica,Canada_USA,-63.65522,45.48071,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,59,8,0.840206,6.057333,-0.007689,NA,104.7,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT000979,Burns,mammal,NorthAmerica,Canada_USA,-73.236175,45.13159,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,26,9,0.788302,5.173845,-0.003212,NA,37,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_6,Davy,mammal,NorthAmerica,Canada_USA,-128.610727,60.100792,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,18,11,0.821785,6.191881,0.057392,256.9,20.8,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT001375,Burns,mammal,NorthAmerica,Canada_USA,-63.858996,45.09385,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,88,9,0.783817,5.103927,0.017212,3508.3,163.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_1,Johnson,mammal,NorthAmerica,Canada_USA,-65.50665,44.74146,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,28,8,0.814978,5.740911,0.013092,NA,54.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_2,Davy,mammal,NorthAmerica,Canada_USA,-138.851477,59.51266,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,29,11,0.850272,6.260817,0.041916,NA,213.6,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_18,Davy,mammal,NorthAmerica,Canada_USA,-93.837171,50.033123,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,27,11,0.892321,7.253272,-0.006109,NA,44.8,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_3,Johnson,mammal,NorthAmerica,Canada_USA,-64.87149,45.87527,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,41,8,0.846219,6.171575,-0.018375,NA,61.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_11,Johnson,mammal,NorthAmerica,Canada_USA,-66.06787,45.30209,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,11,8,0.784695,5.624308,0.020383,49.3,7.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_21,Davy,mammal,NorthAmerica,Canada_USA,-80.599741,48.175034,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,22,11,0.876707,6.945275,0.00642,NA,39,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_23,Johnson,mammal,NorthAmerica,Canada_USA,-63.83984,45.05574,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,167,8,0.838189,5.964689,0.001434,420.2,155.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT001354,Burns,mammal,NorthAmerica,Canada_USA,-63.539614,45.279792,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,126,9,0.810183,5.35541,-0.014078,680.7,178.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_19,Davy,mammal,NorthAmerica,Canada_USA,-81.40213,44.852644,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,162,11,0.894891,7.143421,0.006534,1015.6,179.1,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_15,Johnson,mammal,NorthAmerica,Canada_USA,-64.65433,44.14763,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,69,8,0.826562,6.071248,0.007078,1034.4,66.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002226,Burns,mammal,NorthAmerica,Canada_USA,-63.040487,44.876991,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,47,9,0.786434,5.162233,0.008276,NA,132.6,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_7,Davy,mammal,NorthAmerica,Canada_USA,-118.376928,60.753349,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,22,11,0.850523,6.689107,0.029558,NA,23.2,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002054,Burns,mammal,NorthAmerica,Canada_USA,-63.819779,45.302365,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,15,9,0.787225,5.297862,-0.01692,90.3,16,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Lausen_MYLU_hazelton,Lausen,mammal,NorthAmerica,Canada_USA,-127.6718217,55.26469521,0,0,terrestrial,10.5061/dryad.h9b3d30,10.1139/cjz-2018-0113,5,31,0.775873016,6.571428571,0.005058606,NA,NA,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT001116,Burns,mammal,NorthAmerica,Canada_USA,-71.289578,45.756918,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,60,9,0.807952,5.374672,-0.016141,1198.3,97,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_17,Johnson,mammal,NorthAmerica,Canada_USA,-72.39518,45.15353,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,26,8,0.836821,6.025464,-0.014791,NA,56.7,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_6,Johnson,mammal,NorthAmerica,Canada_USA,-64.17725,45.15463,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,59,8,0.842227,5.992954,-0.00955,NA,NA,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002286,Burns,mammal,NorthAmerica,Canada_USA,-65.017685,45.048529,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,70,9,0.78804,5.151285,0.010312,NA,299.6,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_19,Johnson,mammal,NorthAmerica,Canada_USA,-73.1544,45.54194,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,14,8,0.811763,6.030041,-0.004443,NA,22.3,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT001166,Burns,mammal,NorthAmerica,Canada_USA,-64.850121,45.89356,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,40,9,0.810061,5.451502,-0.02314,NA,148.5,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Davy_11,Davy,mammal,NorthAmerica,Canada_USA,-112.081496,57.527419,0,0,terrestrial,10.5061/dryad.h7n25,10.1139/facets-2017-0022,11,11,0.828009,6.826336,0.03818,12.5,2.9,NA,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_2,Johnson,mammal,NorthAmerica,Canada_USA,-62.06886,45.51183,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,30,8,0.845661,6.102214,-0.023157,27.6,13.9,92.3,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,Johnson_21,Johnson,mammal,NorthAmerica,Canada_USA,-63.85748,45.00216,0,0,terrestrial,10.5061/dryad.47nm0,10.1371/journal.pone.0133457,48,8,0.823869,5.921352,0.009745,59.4,26.3,710.3,NA
Myotis_lucifugus,Chiroptera,Vespertilionidae,BAT002189,Burns,mammal,NorthAmerica,Canada_USA,-66.037331,45.329943,0,0,terrestrial,10.5061/dryad.hs37s,10.1002/ece3.1266,11,9,0.736726,4.810464,0.036247,NA,12.7,NA,NA
